recipe_id,recipe_name,recipe_method,recipe_kind,recipe_difficulty,recipe_rating,recipe_ingredient,recipe_kcal,recipe_carbohydrate,recipe_protein,recipe_fat,recipe_natrium,recipe_thumbnail,recipe_bittersweet,recipe_spicy,recipe_goso,recipe_oily,recipe_sweetsour,recipe_plain
recipe-1098,아보카도샐러드 & 병아리콩 그라탕,굽기,일품,0,0,"병아리콩 그라탕
감자 50g(1/3개), 우유 20g(4작은술), 병아리콩 50g(3큰술), 모짜렐라 치즈 10g
고추장소스
유자청 25g(5작은술), 저염고추장 10g(2작은술)
아보카도샐러드
아보카도 40g(1/4개), 토마토 40g(1/5개), 바질 5g",194.5,26.3,4.3,8,112.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00198_1.png,0,0,0,0,0,0
recipe-1099,두부김치버거,굽기,반찬,0,0,"주재료
두부 40g(1/7개), 식용유 10g(2작은술), 부추 20g
김치
무 30g(1/20개), 배 100g(1/3개), 배추(작은 것) 70g(1/10개), 부추 50g,
사과 100g(1/2개), 천일염 80g, 양파(껍질포함) 70g(1/2개), 고춧가루 50g(1/4컵), 물 80g(1/3컵)
소스
된장 15g(1큰술), 우유 45g(3큰술)",104.7,5,8.2,5.8,294.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00199_1.png,0,0,0,0,0,0
recipe-1100,삼합 말이,굽기,반찬,0,0,"주재료
조개 관자 90g(1½개), 가지 30g(1/3개), 달걀(흰자) 40g, 밀가루 60g(4큰술), 소고기 등심 90g, 팽이버섯 15g, 홍파프리카 25g(1/3개), 쥬키니호박 95g(1개), 치자 5g, 당근 20g(1/5개), 부추 10g, 식용유 10g(2작은술)
소스
오미자청 30g(2큰술), 꿀 5g(1작은술)",136.4,19.3,6.6,3.6,234.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00200_1.png,0,0,0,0,0,0
recipe-1101,민들레 샐러드,기타,후식,0,0,"주재료
민들레 잎 40g, 비트 5g(1작은술), 오렌지(껍질) 40g(1/5개)
드레싱
간장 20g(1⅓큰술), 다진 홍고추 10g(1개), 레몬즙 60g(4큰술), 설탕 6g(1작은술)",53.9,10.9,2.4,0,874.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00201_1.png,0,0,0,0,0,0
recipe-1102,토마토 가지 카프레제,굽기,후식,0,0,"주재료
가지 100g(1개), 토마토 200g(1½개), 무순 20g, 마늘 10g(2개), 올리브오일 5g(1작은술)
드레싱
올리브오일 25g(2큰술), 발사믹식초 60g(4큰술), 후춧가루 2g(1/2작은술)",90.5,7.4,1.2,6.2,11.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00202_1.png,0,0,0,0,0,0
recipe-1103,버섯샐러드,끓이기,후식,0,0,"주재료
느타리버섯 50g(10개), 표고버섯 50g(3개), 양상추 40g(5장)
소스
양조간장 2g(1/2작은술), 설탕 5g(1작은술), 식초 2g(1/2작은술)
장식
방울토마토 24g(3개))",55,11,2.4,0.2,238.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00203_1.png,0,0,0,0,0,0
recipe-1104,우렁된장소스 배추롤,찌기,일품,0,0,"돼지고기(50g), 배춧잎(5장), 부추(30g), 쌀(100g), 당근(20g),
표고버섯(2개), 양파(50g), 애호박(1/2개), 우렁이(100g),
된장(30g)",326.3,43,22.3,7.2,976,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00636_1.png,0,0,0,0,0,0
recipe-1105,인삼떡갈비,굽기,반찬,0,0,"소고기(100g), 돼지고기(100g), 대추(3알), 양파(30g),
마늘(20g), 배(1/4개), 애호박(1/2개), 단호박(1/4개),
파프리카(50g), 인삼(1뿌리), 양송이(5개), 배추잎(5장),
저염간장(20g), 설탕(20g), 소금(0.2g), 후춧가루(0.01g)
두부(50g)",253.3,15,26.9,9.5,196,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00637_1.png,0,0,0,0,0,0
recipe-1106,초계탕과 사색곤약,끓이기,반찬,0,0,"닭고기(1마리), 가시오가피(10g), 대파(20g), 다시마(10g),
건새우(20g), 실곤약(100g), 비트(30g), 치자가루(10g),
마늘(20g), 소금(0.3g), 후춧가루(0.01g), 양파(50g),
오이(50g), 겨자가루(10g), 식초(20g), 설탕(20g)",100.1,7.7,15.4,0.9,54.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00638_1.png,0,0,0,0,0,0
recipe-1107,호박잎 삼계탕,끓이기,일품,0,0,"호박잎(5장), 닭고기(가슴살, 120g), 찹쌀(100g), 대추(3알),
미나리(20g), 인삼(1뿌리), 소금(0.2g), 후춧가루(0.01g)",314.1,53.7,16,3.9,55.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00639_1.png,0,0,0,0,0,0
recipe-1108,황태미역 곤약스프,끓이기,국&찌개,0,0,"황태채(100g), 곤약(100g), 건미역(20g), 들깨가루(20g),
두부(50g), 된장(10g), 액젓(10g), 표고버섯(1개), 마늘(10g),
참기름(5g)",124.9,3.2,14.3,6.1,790.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00640_1.png,0,0,0,0,0,0
recipe-1109,훈제오리가슴살 샐러드,굽기,반찬,0,0,"오리고기(훈제오리 가슴살, 150g), 발사믹소스(50g),
양파(30g), 파슬리(5g), 블루베리(20g), 레디쉬(1개)",261.8,11.5,21,14.6,636,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00641_1.png,0,0,0,0,0,0
recipe-1110,훈제오리가슴살크러스트,굽기,반찬,0,0,"오리고기(훈제오리 가슴살, 150g), 로즈마리(2g), 오렌지(1개),
새송이버섯(1개), 파슬리(5g), 땅콩(50g), 올리브오일(20g),
유자청(20g), 후춧가루(0.5g",250,13.5,17.2,14.1,352.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00642_1.png,0,0,0,0,0,0
recipe-1111,간장소스를 곁들인 새우전복찜,찌기,반찬,0,0,"전복(2개), 새우(3마리), 시금치(30g), 해초(20g),
저염간장(20g), 레몬(1/4개), 설탕(20g), 소금(0.1g),
마늘(10g), 녹말(10g), 식용꽃(60g)",119.1,8.2,19.2,1.1,455.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00643_1.png,0,0,0,0,0,0
recipe-1112,검은콩국수,끓이기,일품,0,0,"검은콩(200g), 메밀면(120g), 오이(30g), 방울토마토(1개),
땅콩(20g), 잣(10g), 참깨(5g)",343.6,68.1,11.2,3,633.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00644_1.png,0,0,0,0,0,0
recipe-1113,겨자소스로 구운 산마샐러드,굽기,반찬,0,0,"산마(100g), 참나물(20g), 돈나물(20g), 토마토(100g),
레디쉬(1개), 어린잎(10g), 저염간장(20g), 식초(10g),
설탕(20g), 겨자가루(10g).",112,16,3,4,144.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00645_1.png,0,0,0,0,0,0
recipe-1114,닭고기김치찌개,끓이기,국&찌개,0,0,"재료 닭가슴살(60g), 애호박(30g), 미나리(20g), 청양고추(3g), 두부(60g)
김치(120g), 참기름(20g), 느타리버섯(10g), 달걀(50g)
육수 다시마(5g), 무(40g), 대파(5g), 양파(10g), 마른 고추(3g), 멸치(10g)
마늘(10g), 청주(10g), 물(300g)",277.1,1.79,5.87,2.73,776.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00271_1.png,0,0,0,0,0,0
recipe-1115,완자김치찌개,끓이기,국&찌개,0,0,"재료 콩나물(30g), 김치(50g)
두부(40g), 붉은 고추(15g)
다진 돼지고기(등심, 60g), 새우젓(5g)
육수 대파(10g), 마늘(5g), 쇠고기(50g)",161.1,1.34,6.78,2.61,355,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00272_1.png,0,0,0,0,0,0
recipe-1116,백김치콩비지찌개,끓이기,국&찌개,0,0,"재료 풋고추(10g), 백김치(100g), 콩비지(100g)
양념 참기름(8g), 후춧가루(0.2g), 다진 마늘(10g), 간장(2g)",195.3,3.13,2.99,2.99,447.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00273_1.png,0,0,0,0,0,0
recipe-1117,오징어김치찌개,끓이기,국&찌개,0,0,"재료 오징어(100g), 두부(50g), 팽이버섯(20g), 붉은 고추(4g)
고구마(30g), 콩나물(20g), 김치(140g), 쑥갓(20g)
육수 무(50g), 다시마(5g), 대파(20g), 멸치(10g), 물(300g)
양념 참기름(10g), 들깻가루(5g)",159.1,2.5,2.4,0.7,549,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00274_1.png,0,0,0,0,0,0
recipe-1118,해물김치찌개,끓이기,국&찌개,0,0,"재료 바지락(100g), 주꾸미(100g), 김치(150g), 무(50g), 마늘(10g)
대파(10g), 양파(40g), 두부(50g), 참기름(5g), 배즙(50g), 팽이버섯(10g)
육수 다시마(5g), 멸치(10g), 물(300g)",90.5,1.2,1.1,0.4,611.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00275_1.png,0,0,0,0,0,0
recipe-1119,맑은부대찌개,끓이기,국&찌개,0,0,"재료 느타리버섯(10g), 두부(50g), 콩나물(10g)
배추(40g), 미나리(20g), 돼지고기(50g)
쇠고기(50g), 불린 당면(10g), 조랭이떡(30g)
다시마육수 다시마(3g), 양파(30g), 대파(20g)
무(30g), 마른 고추(5g)
고기완자양념 생강즙(2g), 다진 파(10g)
다진 마늘(5g), 후춧가루(0.1g), 소금(0.1g",395.9,8.67,6.23,2.41,334.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00276_1.png,0,0,0,0,0,0
recipe-1120,나가사키부대찌개,끓이기,국&찌개,0,0,"재료 통조림 햄(30g), 우유(100g), 실곤약(50g), 양파(30g), 느타리버섯(25g)
표고버섯(10g), 팽이버섯(30g), 청양고추(5g), 붉은 고추(5g), 감자(30g)
무(30g), 두부(40g), 애호박(30g), 깻잎(3g), 쑥갓(10g)
완자 다진 돼지고기(20g), 다진 파(5g), 다진 마늘(5g), 후춧가루(1g)
소금(1g), 밀가루(10g), 달걀노른자(20g)
육수 사골육수(300g), 다시마(5g)
양념 들깻가루(15g)",342.7,3.99,5.37,3.63,778,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00277_1.png,0,0,0,0,0,0
recipe-1121,삼계부대찌개,끓이기,국&찌개,0,0,"재료 닭가슴살(100g), 당근(20g), 붉은 고추(6g)
풋고추(6g), 대파(6g), 쑥갓(4g), 표고버섯(14g)
애호박(60g), 김치(40g), 팽이버섯(40g)
당면(21g), 숙주(40g), 떡(40g)
육수 당귀(10g), 대추(20g), 오가피(30g), 함초(20g)
양념장 겨자가루(5g), 고춧가루(20g), 콩가루(5g), 쌀겨(5g), 다진 마늘(3g)",299.9,8.26,4.46,0.09,163.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00278_1.png,0,0,0,0,0,0
recipe-1122,쑥갓부대찌개,끓이기,국&찌개,0,0,"재료 통조림 햄(55g), 애호박(35g), 두부(40g), 팽이버섯(40g), 청양고추(10g)
김치(65g), 다시마(5g), 쑥갓(7g)
양념장 설탕(0.5g), 고춧가루(1g), 다진 마늘(5g), 고추장(5g)",236.7,2.85,3.67,3.26,825.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00279_1.png,0,0,0,0,0,0
recipe-1123,들깨순두부찌개,끓이기,국&찌개,0,0,"재료 굴(40g), 멸치(2g), 표고버섯(10g), 느타리버섯(40g), 무(20g)
양파(10g), 미나리(10g), 대파(3g), 붉은 고추(2g), 순두부(100g)
양념 다진 마늘(1g), 들깻가루(10g), 국간장(1.5g), 소금(0.5g)",171.7,2.92,2.8,1.36,111.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00280_1.png,0,0,0,0,0,0
recipe-1124,백태순두부찌개,끓이기,국&찌개,0,0,"재료 콩(백태, 30g), 느타리버섯(10g), 표고버섯(10g), 애호박(20g)
양파(10g), 대파(5g), 붉은 고추(2g), 풋고추(2g), 바지락(30g)
저염된장(10g), 새우(25g), 순두부(120g)
육수 마른 다시마(1g), 멸치(1g), 물(250g)",165.4,2.4,3.08,1.13,640.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00281_1.png,0,0,0,0,0,0
recipe-1125,버섯순두부찌개,끓이기,국&찌개,0,0,"재료 표고버섯(10g), 애호박(40g), 감자(40g), 양파(10g), 미나리(10g)
부추(5g), 대파(3g), 청양고추(3g), 순두부(150g)
육수 다시마(3g), 표고버섯 밑동(3g)
양념 저염된장(10g), 찹쌀가루(5g), 다진 마늘(1g), 들깻가루(10g)
저염국간장(1.5g)",194.9,3.41,2.76,1.61,590.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00282_1.png,0,0,0,0,0,0
recipe-1126,토란순두부찌개,끓이기,국&찌개,0,0,"재료 토란(40g), 표고버섯(20g), 붉은 고추(1g), 청양고추(2g)
백합(150g), 들깻가루(40g), 순두부(150g)",312.7,2.93,3.48,2.96,409.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00283_1.png,0,0,0,0,0,0
recipe-1127,토마토스프파스타,끓이기,일품,0,0,"홀토마토 200g, 토마토 100g, 다진양파 30g, 다진마늘 20g, 먹물파스타 25g, 치즈 25g
파슬리가루 1g, 함초소금 1g, 올리브오일 30g
곁들이 야채 : 양파 20g, 가지 20g, 2가지색 파프리카 20g, 애호박 20g",282.6,37,10.4,10.4,41.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00385_1.png,0,0,0,0,0,0
recipe-1128,다이어트국수,기타,일품,0,0,"실곤약 200g, 물김치국물 200g, 오이 25g, 달걀 1개(60g)
당근 20g, 양파 50g, 통깨 3g, 레몬즙 15g
탄산수 50ml, 어간장 5g",36.9,6.1,0.1,1.4,490.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00386_1.png,0,0,0,0,0,0
recipe-1129,오징어구이,볶기,반찬,0,0,"오징어 300g, 미니파프리카 40g, 양파 50g, 청고추 15g, 홍고추 15g
양념장 : 다진마늘 15g, 고춧가루 15g, 홀토마토 50g, 고추장 15g, 설탕 15g
올리고당 15g, 후추 1g, 참기름 15g
고명 : 볶은 현미 15g",278.1,24.8,22.9,9.7,611.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00387_1.png,0,0,0,0,0,0
recipe-1130,배숙구이,굽기,후식,0,0,"배 750g, 후르츠칵테일 150g, 생강청 50g, 방울토마토 60g, 탄산수 200g",196.3,47,1.3,0.3,21.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00388_1.png,0,0,0,0,0,0
recipe-1131,웰빙스테이크,굽기,일품,0,0,"쇠고기등심 240g, 시금치 50g, 마늘 15g, 양파 50g, 건바질 2g
감자 60g, 레몬 25g, 파슬리가루 1g
소스 : 르네디종 홀그레인머스터 15g, 사과 80g, 버터 15g",273,19.2,19.2,13.2,204.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00389_1.png,0,0,0,0,0,0
recipe-1132,오징어콩순대,굽기,일품,0,0,"오징어 1마리(220g), 옥수수 30g, 귀리밥 50g, 강낭콩 20g
당근 20g, 미니파프리카 20g, 피망 20g, 대파 10g, 양파 25g
카레가루 25g, 흰후추 1g, 다진마늘 5g, 참기름 15g, 밀가루 15g, 레몬즙 15g",213.5,25,17.9,4.7,295.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00390_1.png,0,0,0,0,0,0
recipe-1133,토마토소고기장조림,끓이기,반찬,0,0,"소고기 우둔살 200g, 메추리알 100g, 방울토마토 100g, 마늘 30g, 꽈리고추 50g, 양파 45g
양념장 : 맛간장 30g, 흰후추 1g, 어간장 15g, 설탕 15g",282.6,20.4,31.2,8.5,941.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00391_1.png,0,0,0,0,0,0
recipe-1134,토마토소고기찜,끓이기,반찬,0,0,"소고기우둔살 200g, 샐러리 40g, 당근 30g, 양파 50g
화이트와인 25g, 홀토마토 100g, 버터 20g, 레몬 25g, 흰후추 1g, 파슬리가루 2g, 함초소금 1g",302.9,11.2,26.6,16.8,289.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00392_1.png,0,0,0,0,0,0
recipe-1135,맛간장삼치구이,굽기,반찬,0,0,"삼치 200g, 생강 50g, 대파 100g, 통깨 1g, 버터 10g
소스 : 맛간장 30g, 생강청 25g, 커피 1g",220.9,5.2,30.2,8.8,570.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00393_1.png,0,0,0,0,0,0
recipe-1136,삼겹살꼬치구이,굽기,반찬,0,0,"삼겹살 200g, 방울토마토 100g, 마늘기름 15g, 후추 1g, 로즈마리 1g, 통후추 2g
대파 20g, 마늘 10g, 꽈리고추 25g
대파채 : 대파 25g, 고춧가루 1g, 레몬즙 2g",289.5,805,11.2,23.4,59.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00394_1.png,0,0,0,0,0,0
recipe-1137,새우아욱죽,끓이기,밥,0,0,"귀리밥 100g, 아욱 30g, 건새우 25g, 칵테일새우 25g, 저염 된장 30g",201.3,34,13.1,1.4,471.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00395_1.png,0,0,0,0,0,0
recipe-1138,까르보나라뇨끼,끓이기,일품,0,0,"감자 220g, 깻잎 10g, 베이컨 25g, 백일송이 25g
다진마늘 15g, 다진양파 25g, 다진대파 25g, 흰후추 3g, 버터15g, 우유 200g
생크림 30g, 설탕 10g, 치즈가루 15g",351.9,29.1,13.2,20.3,347.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00396_1.png,0,0,0,0,0,0
recipe-1139,호박죽,끓이기,일품,0,0,"단호박 200g, 찹쌀가루 100g, 브로콜리 50g, 양파 60g, 볶은 현미 25g
버섯마늘소금 2g, 흰후추 1g, 치즈가루 15g",150.1,26.8,5.6,2.3,101.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00397_1.png,0,0,0,0,0,0
recipe-1140,라이스버거떡갈비,굽기,반찬,0,0,"라이스버거 : 밥 200g, 맛간장 15g, 전분가루 15g, 팽이버섯 20g, 흰후추 1g, 달걀 60g
떡갈비 : 다진소고기 50g, 다진돼지고기 50g, 다진양파 30g, 다진쪽파 15g, 맛간장 10g, 후추 1g
토마토겉절이 : 토마토 80g, 미나리 20g, 맛간장 5g, 청고추 15g, 홍고추 15g",206.2,28.3,12.4,4.8,206.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00398_1.png,0,0,0,0,0,0
recipe-1141,고추김치,기타,반찬,0,0,"오이고추 160g
절임물 : 해물육수 30g, 어간장 10g
소 : 영양부추 20g, 연근 20g, 무 20g, 고춧가루 15g, 생강청 15g, 통깨 1g",58,11.4,0,1.4,144.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00399_1.png,0,0,0,0,0,0
recipe-1142,누룽닭,끓이기,반찬,0,0,"닭가슴살(120g), 생강즙(5g), 정종(10g), 시금치(20g)
당근(20g), 양파(20g), 샐러리(20g), 파프리카(20g)
느타리(20g), 주꾸미(30g), 새우(20g), 청경채(20g)
누룽지(50g), 튀김기름(200g), 육수(200g), 저염간장(10g)
녹말가루(10g), 마늘(10g), 소금(0.2g), 후춧가루(0.1g)",415.5,47.5,23.8,14.5,290.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00500_1.png,0,0,0,0,0,0
recipe-1143,광어스테이크,굽기,반찬,0,0,"광어(150g), 소금(0.3g), 후춧가루(0.02g), 밀가루(20g)
달걀(50g), 아몬드(20g), 호두(20g), 올리브오일(20g)
- 소스 : 플레인요거트(50g), 꿀(10g), 레몬즙(20g)",487.2,19.8,32.2,31,192.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00501_1.png,0,0,0,0,0,0
recipe-1144,치즈감자크로켓,튀기기,후식,0,0,"감자(150g), 생크림(20g), 당근(20g), 양파(20g), 오이(20g)
소금(0.5g), 모짜렐라치즈(50g), 밀가루(20g), 달걀(50g)
빵가루(50g), 튀김기름(400g)",588.5,40.1,14.8,41,362.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00502_1.png,0,0,0,0,0,0
recipe-1145,코코넛밀크카레,끓이기,반찬,0,0,"두부(100g), 소금(0.3g), 코코넛밀크(20g), 당근(20g)
양파(20g), 브로컬리(20g), 돼지고기(50g), 감자(20g)
버터(10g), 카레가루(30g), 물(250g)",330.2,27,24,14,389.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00503_1.png,0,0,0,0,0,0
recipe-1146,소고기리조또롤,끓이기,밥,0,0,"쌀(50g), 강황가루(20g), 버터(10g)
마늘(10g), 양파(20g), 새송이(30g), 파프리카(30g)
소고기(150g), 소금(0.1g), 후춧가루(0.02g)
하얀된장(10g), 생크림(20g), 육수(200g)",382.5,18.7,36,18.2,416.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00504_1.png,0,0,0,0,0,0
recipe-1147,둥지튀김,튀기기,반찬,0,0,"닭고기살(150g), 소금(0.3g), 후춧가루(0.2g), 달걀(50g)
녹말가루(20g), 백년초국수(20g), 뽕잎국수(20g)
치자국수(20g), 튀김기름(400g)
- 소스 : 레몬(10g), 설탕(20g), 연유(10g), 물(50g)
다진 마늘(10g), 생강(5g), 식초(20g), 녹말가루(20g)",1028.5,149.1,242.2,37.3,74.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00505_1.png,0,0,0,0,0,0
recipe-1148,새우와스테이크,굽기,일품,0,0,"새우(60g), 버터(10g), 소고기(120g), 로즈마리(2g)
소금(0.3g), 후춧가루(2g)
- 소스 : 와인(50g), 설탕(20g), 당근(20g), 양파(20g)
토마토(30g), 마늘(20g), 대파(10g), 발사믹소스(20g)
- 곁들임채소 : 아스파라거스(20g), 브로컬리(20g)
새송이(20g), 가지(30g)",508.4,6.3,36.2,37.6,194.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00506_1.png,0,0,0,0,0,0
recipe-1149,함초삼겹,굽기,반찬,0,0,"통삼겹살(150g), 함초가루(10g), 소금(0.5g), 후춧가루(0.2g)
부추(30g), 버터(5g)
- 소스 : 유자청(20g), 쌈장(10g), 설탕(20g), 생크림(20g)
연두부(30g), 양파(20g), 당근(20g)",618.4,22.5,31.8,44.6,136.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00507_1.png,0,0,0,0,0,0
recipe-1150,햄버거스테이크,굽기,반찬,0,0,"다진 돼지고기(60g), 다진 소고기(60g), 다진 마늘(10g)
로즈마리(2g), 빵가루(20g), 후춧가루(0.2g), 파프리카(20g)
- 소스 : 양파(20g), 플레인요거트(20g), 설탕(10g)
매실액(10g), 식초(5g), 녹말가루(10g)
- 곁들임채소 : 어린잎(5g)",420.4,8,30.4,29.6,193.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00508_1.png,0,0,0,0,0,0
recipe-1151,유자삼치구이,굽기,반찬,0,0,"삼치(150g), 소금(0.3g), 녹말(20g), 식용유(10g),
- 소스 : 생강(10g), 유자청(50g), 레몬(20g)",498.2,35,45.3,19.7,159.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00509_1.png,0,0,0,0,0,0
recipe-1152,냉토마토파스타,끓이기,일품,0,0,"토마토(50g), 브로컬리(20g), 펜네(100g), 올리브오일(10g)
후춧가루(0.1g)
- 소스 : 마늘(10g), 양파(20g), 당근(20g), 방울토마토(50g)
올리브오일(10g), 육수(400g), 설탕(10g)
소금(0.3g), 레몬즙(10g), 월계수잎(1장)",202.3,34.1,8.1,3.7,213.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00510_1.png,0,0,0,0,0,0
recipe-1153,닭고기또띠아,굽기,반찬,0,0,"또띠아(50g), 닭고기살(100g), 느타리버섯(20g), 사과(20g)
오이(20g), 파프리카(20g), 애호박(20g), 양파(20g), 식초(10g)
- 소스 : 아몬드(10g), 우유(20g), 머스터드(20g), 올리고당(20g)",516.4,82.8,21.6,11,831.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00511_1.png,0,0,0,0,0,0
recipe-1154,닭고기스테이크,끓이기,반찬,0,0,"닭고기살(120g), 소금(0.5g), 후춧가루(0.1g), 생강(5g)
정종(5g), 우유(50g), 오이(20g), 토마토(20g)
두부(80g), 흑임자(20g), 우유(50g)",222.4,8,26.3,9.5,226.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00512_1.png,0,0,0,0,0,0
recipe-1155,오징어순대,찌기,반찬,0,0,"통오징어(100g), 양파(20g), 당근(20g), 부추(20g)
견과류(20g), 두부(50g), 대파(10g), 마늘(10g), 소금(0.5g)
녹말가루(10g), 정종(10g), 레몬(10g), 생강(5g)",325.2,6.9,39.1,15.7,242.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00513_1.png,0,0,0,0,0,0
recipe-1156,연어차우더스프,끓이기,일품,0,0,"모시조개(50g), 연어(100g), 청피망(20g), 당근(20g)
양파(20g), 감자(50g), 밀가루(10g), 버터(5g), 육수(200g)
월계수잎(1장), 통후추(3알), 생크림(30g), 통마늘(10g)",217.6,23.2,11.7,8.7,215.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00514_1.png,0,0,0,0,0,0
recipe-1157,시금치브로컬리 파스타,끓이기,일품,0,0,"새우(대하, 3마리), 스파게티(100g), 시금치(30g),
브로콜리(50g), 바질(10g), 생크림(50g), 올리브오일(10g),
소금 (0.2g)",400.5,68.4,15.3,7.3,77.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00663_1.png,0,0,0,0,0,0
recipe-1158,야채찜을 곁들인 광어스테이크,찌기,일품,0,0,"광어(1마리), 당근(30g), 단호박(30g), 가지(1/2개),
파프리카(50g), 콜리플라워(50g), 레몬(1/4개), 와사비(5g),
발사믹소스(50g), 저염간장(30g), 청주(15g)",259,16,18.9,13.2,398.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00664_1.png,0,0,0,0,0,0
recipe-1159,연근부각,튀기기,반찬,0,0,"연근(60g), 식초(10g), 천일염(0.1g), 계피가루(20g),
식용유(200g)",162.2,25.3,2.6,5.6,67.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00665_1.png,0,0,0,0,0,0
recipe-1160,오이냉국을 곁들인 오색쌈밥,끓이기,밥,0,0,"돼지고기(안심, 100g), 쌀(200g), 도라지(30g), 애호박(1/2개),
양파(30g), 홍고추(1개), 미나리(20g), 오이(50g), 청포묵(20g),
쌈무(20g), 달걀(1개), 라이스페이퍼(5장), 고추장(20g),
소금(0.3g), 참기름(5g), 고춧가루(10g)",379.4,77,9,4,522.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00666_1.png,0,0,0,0,0,0
recipe-1161,카레탄두리치킨과 닭가슴살냉채,굽기,일품,0,0,"닭고기(1마리), 오곡(50g), 인삼(1뿌리), 대추(3알),
아스파라거스(3개), 당근(20g), 양파(30g), 오이(50g),
파프리카(50g), 카레가루(20g), 디종머스터드(30g)",304.9,26.7,16.7,14.6,427,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00667_1.png,0,0,0,0,0,0
recipe-1162,컬리플라워소스 광어스테이크,굽기,일품,0,0,"광어(1마리), 콜리플라워(50g), 감자(30g), 양파(20g),
시금치(20g), 가지(1/2개), 단호박(1/4개), 당근(30g),
우유(200g), 소금(0.2g), 후춧가루(0.01g)",99.8,10.8,10.6,1.6,167.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00668_1.png,0,0,0,0,0,0
